timestamp,usd
2023-08-01T20:13:35.254Z,1944.651
2023-08-01T21:11:33.369Z,1968.821
2023-08-01T22:11:50.471Z,1950.921
2023-08-02T01:05:24.765Z,1948.791
2023-08-02T02:24:48.922Z,1949.141
2023-08-02T03:12:55.992Z,1947.481
2023-08-02T04:15:13.120Z,1948.061
2023-08-02T06:16:39.335Z,1948.681
2023-08-02T07:12:08.424Z,1948.671
2023-08-02T09:12:35.641Z,1951.201
2023-08-02T10:13:39.748Z,1949.011
2023-08-02T11:10:47.858Z,1951.401
2023-08-02T12:26:15.984Z,1946.291
2023-08-02T14:12:19.178Z,1941.491
2023-08-02T15:12:37.284Z,1935.121
2023-08-02T16:17:15.386Z,1936.081
2023-08-02T17:11:20.489Z,1937.231
